customer_order_id,date_of_order,order_status,sales_rep,product_count_units,product_count_cases,total,paid,buyer_licenses
BC 14354,2023-08-10 11:26 AM,Complete,Maggie Bridenstine,360,6,"$6,360.00",TRUE,AU-R-000599
BC 14353,2023-08-10 10:38 AM,Complete,Dustin Link,360,6,"$6,360.00",TRUE,AU-R-000290
BC 14352,2023-08-09 8:38 PM,Complete,Breeze Canna Sales,1480,27,"$19,259.00",TRUE,AU-R-000188
BC 14351,2023-08-09 1:49 PM,Complete,Nathan Eckhart,1020,17,"$17,910.00",TRUE,AU-R-000691
BC 14350,2023-08-09 9:52 AM,Complete,Dustin Link,660,11,"$11,610.00",TRUE,AU-R-000726
BC 14348,2023-08-08 5:56 PM,Shipped,Dustin Link,457,10,"$8,440.52",FALSE,AU-R-000269
BC 14347,2023-08-08 4:39 PM,Complete,Breeze Canna Sales,180,3,"$2,907.00",TRUE,AU-R-000551
BC 14346,2023-08-08 4:22 PM,Complete,Andrew Akash,6,0,$105.00,TRUE,AU-R-000958
BC 14345,2023-08-08 4:21 PM,Complete,Andrew Akash,5,0,$237.50,TRUE,AU-R-000591
BC 14344,2023-08-08 4:20 PM,Complete,Andrew Akash,59,1,"$1,032.50",TRUE,AU-R-000805
BC 14343,2023-08-08 4:18 PM,Complete,Andrew Akash,8,0,$290.00,TRUE,AU-R-000352
BC 14342,2023-08-08 4:17 PM,Complete,Andrew Akash,5,0,$87.50,TRUE,AU-R-000831
BC 14341,2023-08-08 4:15 PM,Complete,Andrew Akash,180,3,"$3,150.00",TRUE,AU-R-000894
BC 14340,2023-08-08 4:14 PM,Complete,Andrew Akash,58,1,"$1,015.00",TRUE,AU-R-000895
BC 14339,2023-08-08 2:21 PM,Complete,Nathan Eckhart,169,4,"$3,098.58",TRUE,AU-R-000941
BC 14338,2023-08-08 2:08 PM,Complete,Maggie Bridenstine,60,1,"$1,050.00",TRUE,AU-R-000595
BC 14337,2023-08-08 12:53 PM,Complete,Sophia Zagoreos,324,5,"$5,790.00",TRUE,AU-R-000753
BC 14336,2023-08-08 12:50 PM,Complete,Sophia Zagoreos,660,11,"$11,670.00",TRUE,AU-R-000325
BC 14335,2023-08-08 12:44 PM,Complete,Sophia Zagoreos,600,10,"$10,620.00",TRUE,AU-R-000153
BC 14334,2023-08-08 12:38 PM,Complete,Sophia Zagoreos,1050,18,"$18,495.00",TRUE,AU-R-000716
BC 14333,2023-08-08 12:36 PM,Complete,Nathan Eckhart,440,7,"$7,525.10",TRUE,AU-R-000556
BC 14332,2023-08-08 12:34 PM,Complete,Nathan Eckhart,379,6,"$6,517.60",TRUE,
BC 14331,2023-08-08 12:28 PM,Complete,Sophia Zagoreos,180,3,"$3,270.00",TRUE,AU-R-000321
BC 14329,2023-08-08 12:08 PM,Complete,Maggie Bridenstine,660,11,"$11,790.00",TRUE,AU-R-000160
BC 14328,2023-08-08 10:53 AM,Complete,Dustin Link,60,1,"$1,200.00",TRUE,AU-R-000710
BC 14326,2023-08-08 10:41 AM,Complete,Dustin Link,540,9,"$9,510.00",TRUE,AU-R-000702
BC 14325,2023-08-08 10:37 AM,Complete,Dustin Link,540,9,"$9,510.00",TRUE,AU-R-000519
BC 14324,2023-08-08 7:49 AM,Complete,Nathan Eckhart,497,9,"$9,165.50",TRUE,AU-R-000989
BC 14323,2023-08-08 7:44 AM,Complete,Nathan Eckhart,339,6,"$6,310.50",TRUE,AU-R-000600
BC 14321,2023-08-07 8:38 PM,Complete,Maggie Bridenstine,360,6,"$6,420.00",TRUE,AU-R-000665
BC 14320,2023-08-07 4:45 PM,Complete,Nathan Eckhart,520,10,"$6,120.00",TRUE,AU-R-000933
BC 14319,2023-08-07 4:29 PM,Complete,Dustin Link,660,11,"$11,670.00",TRUE,AU-R-000635
BC 14318,2023-08-07 4:19 PM,Complete,Nathan Eckhart,120,5,$360.00,TRUE,AU-R-000339
BC 14317,2023-08-07 3:36 PM,Complete,Nathan Eckhart,1320,22,"$23,400.00",TRUE,AU-P-000101
BC 14316,2023-08-07 3:08 PM,Complete,Nathan Eckhart,720,12,"$12,600.00",TRUE,AU-R-000834
BC 14315,2023-08-07 3:07 PM,Complete,Nathan Eckhart,660,11,"$11,550.00",TRUE,AU-R-000334
BC 14314,2023-08-07 3:06 PM,Complete,Nathan Eckhart,360,6,"$6,300.00",TRUE,AU-R-000782
BC 14313,2023-08-07 3:05 PM,Complete,Nathan Eckhart,360,6,"$3,150.00",TRUE,AU-R-000241
BC 14311,2023-08-07 2:45 PM,Complete,Dustin Link,840,14,"$14,700.00",TRUE,AU-P-000405
BC 14310,2023-08-07 2:41 PM,Complete,Sophia Zagoreos,540,9,"$9,750.00",TRUE,AU-R-000421
BC 14309,2023-08-07 2:25 PM,Complete,Nathan Eckhart,356,7,"$6,342.00",TRUE,AU-R-000943
BC 14308,2023-08-07 2:11 PM,Complete,Sophia Zagoreos,1320,22,"$23,700.00",TRUE,AU-R-000538
BC 14307,2023-08-07 2:08 PM,Complete,Nathan Eckhart,3180,53,"$45,517.53",TRUE,PR-000264
BC 14305,2023-08-07 1:27 PM,Complete,Sophia Zagoreos,1430,25,"$22,197.50",TRUE,AU-R-000585
BC 14304,2023-08-07 12:36 PM,Complete,Maggie Bridenstine,660,11,"$12,330.00",TRUE,AU-R-000698
BC 14303,2023-08-07 12:27 PM,Complete,Dustin Link,7155,124,"$114,075.00",TRUE,AU-P-000261
BC 14302,2023-08-07 12:11 PM,Complete,Nathan Eckhart,334,6,"$5,845.00",TRUE,AU-P-000420
BC 14301,2023-08-07 12:04 PM,Complete,Sophia Zagoreos,836,14,"$15,582.00",TRUE,AU-R-000917
BC 14300,2023-08-07 12:02 PM,Complete,Nathan Eckhart,240,4,"$4,200.00",TRUE,AU-R-000339
BC 14299,2023-08-07 12:02 PM,Complete,Maggie Bridenstine,850,15,"$12,812.50",TRUE,AU-R-000159
BC 14298,2023-08-07 12:01 PM,Complete,Maggie Bridenstine,350,6,"$5,772.50",TRUE,AU-R-000595
BC 14297,2023-08-07 11:51 AM,Complete,Sophia Zagoreos,660,11,"$11,550.00",TRUE,AU-R-000142
BC 14296,2023-08-07 11:45 AM,Complete,Maggie Bridenstine,1620,27,"$28,410.00",TRUE,AU-P-000393
BC 14295,2023-08-07 11:20 AM,Complete,Sophia Zagoreos,420,7,"$7,350.00",TRUE,AU-P-000413
BC 14294,2023-08-07 11:05 AM,Complete,Breeze Canna Sales,1720,31,"$22,998.00",TRUE,AU-R-000282
BC 14293,2023-08-07 10:54 AM,Complete,Sophia Zagoreos,480,8,"$8,520.00",TRUE,AU-R-000253
BC 14292,2023-08-07 10:45 AM,Complete,Nathan Eckhart,1140,19,"$20,310.00",TRUE,AU-R-000633
BC 14291,2023-08-07 10:43 AM,Complete,Sophia Zagoreos,300,5,"$5,250.00",TRUE,AU-P-000351
BC 14290,2023-08-07 10:42 AM,Complete,Maggie Bridenstine,850,15,"$13,537.50",TRUE,AU-R-000961
BC 14289,2023-08-07 10:25 AM,Complete,Dustin Link,300,5,"$5,550.00",TRUE,AU-R-000571
BC 14288,2023-08-07 9:30 AM,Complete,Sophia Zagoreos,600,10,"$11,044.50",TRUE,AU-R-000734
BC 14287,2023-08-07 9:20 AM,Complete,Maggie Bridenstine,730,13,"$11,437.50",TRUE,AU-R-000821
BC 14286,2023-08-07 9:16 AM,Complete,Maggie Bridenstine,630,11,"$10,462.50",TRUE,AU-R-000603
BC 14285,2023-08-07 9:12 AM,Complete,Maggie Bridenstine,730,13,"$11,437.50",TRUE,AU-R-000860
BC 14284,2023-08-07 8:22 AM,Complete,Nathan Eckhart,524,10,"$7,835.90",TRUE,AU-R-000305
BC 14283,2023-08-06 3:49 PM,Complete,Nathan Eckhart,270,5,"$2,687.50",TRUE,AU-R-000833
BC 14282,2023-08-06 3:47 PM,Complete,Nathan Eckhart,400,8,"$3,725.00",TRUE,AU-R-000887
BC 14280,2023-08-06 10:42 AM,Complete,Maggie Bridenstine,360,6,"$6,660.00",TRUE,AU-R-000709
BC 14279,2023-08-06 8:28 AM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000600
BC 14278,2023-08-06 7:45 AM,Complete,Dustin Link,780,13,"$14,550.00",FALSE,AU-R-000924
BC 14277,2023-08-06 7:31 AM,Complete,Dustin Link,1020,17,"$19,050.00",TRUE,AU-R-000794
BC 14276,2023-08-05 8:06 PM,Complete,Breeze Canna Sales,1214,21,"$17,216.10",TRUE,AU-R-000188
BC 14275,2023-08-05 11:48 AM,Complete,Nathan Eckhart,720,12,"$12,600.00",TRUE,AU-R-000236
BC 14274,2023-08-05 10:16 AM,Complete,Breeze Canna Sales,780,14,"$10,577.00",TRUE,AU-R-000103
BC 14273,2023-08-04 6:40 PM,Complete,Dustin Link,1176,20,"$20,856.00",TRUE,AU-R-000732
BC 14272,2023-08-04 3:18 PM,Complete,Nathan Eckhart,420,7,"$7,350.00",TRUE,AU-R-000231
BC 14271,2023-08-04 3:10 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-P-000392
BC 14270,2023-08-04 3:08 PM,Complete,Dustin Link,217,4,"$3,747.55",TRUE,AU-R-000371
BC 14269,2023-08-04 3:07 PM,Complete,Dustin Link,720,12,"$12,600.00",TRUE,AU-R-000649
BC 14268,2023-08-04 10:34 AM,Complete,Nathan Eckhart,1680,28,"$29,400.00",TRUE,AU-P-000391
BC 14267,2023-08-03 6:41 PM,Complete,Nathan Eckhart,61,5,"$1,243.25",TRUE,AU-R-000416
BC 14266,2023-08-03 2:54 PM,Complete,Nathan Eckhart,150,3,"$1,612.50",TRUE,AU-R-000875
BC 14265,2023-08-03 1:03 PM,Complete,Sophia Zagoreos,480,8,"$8,880.00",TRUE,AU-R-000654
BC 14264,2023-08-03 12:52 PM,Complete,Sophia Zagoreos,1560,26,"$27,300.00",TRUE,AU-R-000694
BC 14262,2023-08-03 12:40 PM,Complete,Nathan Eckhart,312,5,"$5,372.55",TRUE,AU-R-000814
BC 14261,2023-08-03 12:39 PM,Complete,Nathan Eckhart,250,4,"$4,287.55",TRUE,AU-R-000417
BC 14260,2023-08-03 12:36 PM,Complete,Nathan Eckhart,385,6,"$6,632.56",TRUE,AU-R-000616
BC 14259,2023-08-03 10:45 AM,Complete,Maggie Bridenstine,840,14,"$14,700.00",TRUE,AU-R-000128
BC 14256,2023-08-02 5:35 PM,Complete,Dustin Link,211,5,"$3,903.50",TRUE,AU-R-000485
BC 14255,2023-08-02 4:45 PM,Complete,Sophia Zagoreos,780,13,"$13,770.00",TRUE,AU-R-000303
BC 14254,2023-08-02 4:03 PM,Complete,Nathan Eckhart,858,16,"$13,141.50",TRUE,AU-R-000342
BC 14253,2023-08-02 3:48 PM,Complete,Dustin Link,2400,40,"$40,992.50",TRUE,AU-P-000276
BC 14252,2023-08-02 3:05 PM,Complete,Dustin Link,661,11,"$12,270.00",TRUE,AU-R-000462
BC 14251,2023-08-02 2:53 PM,Complete,Maggie Bridenstine,540,9,"$9,990.00",TRUE,AU-R-000338
BC 14250,2023-08-02 2:53 PM,Complete,Maggie Bridenstine,240,4,"$4,440.00",TRUE,AU-R-000373
BC 14249,2023-08-02 12:52 PM,Complete,Nathan Eckhart,350,7,"$3,237.50",TRUE,AU-R-000557
BC 14248,2023-08-02 9:29 AM,Complete,Dustin Link,132,8,"$2,324.00",TRUE,AU-R-000641
BC 14247,2023-08-02 8:48 AM,Complete,Dustin Link,718,12,"$13,270.00",TRUE,AU-R-000720
BC 14246,2023-08-01 8:56 PM,Complete,Sophia Zagoreos,1560,26,"$27,420.00",TRUE,AU-R-000910
BC 14245,2023-08-01 6:06 PM,Complete,Dustin Link,240,4,"$4,260.00",TRUE,AU-R-000911
BC 14244,2023-08-01 6:05 PM,Complete,Dustin Link,240,4,"$4,260.00",TRUE,PC-000137
BC 14243,2023-08-01 5:06 PM,Complete,Dustin Link,660,11,"$11,550.00",TRUE,AU-R-000290
BC 14242,2023-08-01 5:06 PM,Complete,Andrew Akash,1260,21,"$22,110.00",TRUE,AU-R-000876
BC 14241,2023-08-01 3:47 PM,Complete,Sophia Zagoreos,240,4,"$4,440.00",TRUE,PC-000728
BC 14240,2023-08-01 3:08 PM,Complete,Nathan Eckhart,188,4,"$3,458.00",TRUE,AU-R-000600
BC 14239,2023-08-01 2:28 PM,Complete,Sophia Zagoreos,480,8,"$8,520.00",TRUE,AU-R-000568
BC 14238,2023-08-01 1:26 PM,Complete,Nathan Eckhart,678,12,"$12,003.00",TRUE,AU-R-001051
BC 14237,2023-08-01 1:15 PM,Complete,Nathan Eckhart,900,15,"$15,870.00",TRUE,AU-R-000826
BC 14235,2023-08-01 12:15 PM,Complete,Maggie Bridenstine,600,10,"$11,100.00",TRUE,AU-R-000308
BC 14234,2023-08-01 11:07 AM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000951
BC 14233,2023-08-01 10:16 AM,Complete,Maggie Bridenstine,420,7,"$7,350.00",TRUE,AU-P-000404
BC 14232,2023-08-01 10:03 AM,Complete,Nathan Eckhart,1020,17,"$18,030.00",TRUE,AU-R-000434
BC 14231,2023-08-01 8:44 AM,Complete,Maggie Bridenstine,363,6,"$6,660.03",TRUE,AU-R-000446
BC 14230,2023-07-31 8:39 PM,Complete,Nathan Eckhart,420,7,"$7,350.00",TRUE,AU-R-000126
BC 14229,2023-07-31 6:20 PM,Complete,Nathan Eckhart,425,7,"$7,410.05",TRUE,AU-R-000556
BC 14228,2023-07-31 5:00 PM,Complete,Sophia Zagoreos,840,14,"$14,760.00",TRUE,AU-R-001009
BC 14227,2023-07-31 2:37 PM,Complete,Dustin Link,360,6,"$6,300.00",TRUE,AU-P-000392
BC 14226,2023-07-31 1:59 PM,Complete,Dustin Link,480,8,"$8,400.00",TRUE,AU-P-000394
BC 14225,2023-07-31 12:38 PM,Complete,Nathan Eckhart,900,15,"$15,870.00",TRUE,PC-000668
BC 14224,2023-07-31 12:36 PM,Complete,Dustin Link,1500,25,"$26,250.00",TRUE,AU-R-000649
BC 14223,2023-07-31 12:36 PM,Complete,Sophia Zagoreos,480,9,"$5,925.00",TRUE,AU-R-000142
BC 14222,2023-07-31 12:21 PM,Complete,Sophia Zagoreos,770,14,"$10,587.50",TRUE,AU-R-000561
BC 14221,2023-07-31 12:19 PM,Complete,Sophia Zagoreos,590,11,"$7,497.50",TRUE,AU-R-000535
BC 14220,2023-07-31 11:00 AM,Complete,Maggie Bridenstine,1680,28,"$29,520.00",TRUE,AU-R-000656
BC 14219,2023-07-31 10:30 AM,Complete,Nathan Eckhart,2030,38,"$30,490.10",TRUE,AU-R-000339
BC 14218,2023-07-30 1:49 PM,Complete,Maggie Bridenstine,178,5,"$3,353.00",TRUE,AU-R-000932
BC 14217,2023-07-29 11:14 AM,Complete,Breeze Canna Sales,690,12,"$10,189.50",TRUE,AU-R-000188
BC 14216,2023-07-29 8:36 AM,Complete,Sophia Zagoreos,787,14,"$13,702.54",TRUE,AU-R-000767
BC 14215,2023-07-28 6:41 PM,Complete,Nathan Eckhart,180,3,"$3,150.00",TRUE,PC-000210
BC 14214,2023-07-28 6:08 PM,Complete,Andrew Akash,1494,25,"$23,160.00",TRUE,AU-R-000391
BC 14213,2023-07-28 5:55 PM,Complete,Andrew Akash,506,11,"$6,101.90",TRUE,AU-R-000352
BC 14212,2023-07-27 2:53 PM,Complete,Breeze Canna Sales,200,8,$0.00,TRUE,AU-R-000188
BC 14210,2023-07-27 12:27 PM,Complete,Dustin Link,420,7,"$7,410.00",TRUE,AU-R-000218
BC 14209,2023-07-26 10:34 PM,Complete,Maggie Bridenstine,360,6,"$6,420.00",TRUE,AU-P-000301
BC 14208,2023-07-26 4:26 PM,Complete,Nathan Eckhart,365,6,"$6,780.05",TRUE,AU-R-000941
BC 14207,2023-07-26 4:22 PM,Complete,Nathan Eckhart,300,5,"$5,310.00",TRUE,AU-R-000425
BC 14206,2023-07-26 4:16 PM,Complete,Maggie Bridenstine,368,6,"$6,300.04",TRUE,AU-P-000301
BC 14205,2023-07-26 2:40 PM,Complete,Dustin Link,700,14,"$6,825.00",TRUE,au-r-000361
BC 14204,2023-07-26 1:13 PM,Complete,Nathan Eckhart,300,5,"$5,250.00",TRUE,AU-R-000815
BC 14202,2023-07-25 6:47 PM,Complete,Dustin Link,2582,45,"$45,185.00",TRUE,AU-P-000392
BC 14201,2023-07-25 5:30 PM,Complete,Sophia Zagoreos,3800,68,"$55,190.00",TRUE,AU-P-000351
BC 14199,2023-07-25 4:52 PM,Complete,Maggie Bridenstine,420,7,"$7,470.00",TRUE,AU-R-000583
BC 14198,2023-07-25 3:42 PM,Complete,Dustin Link,8000,140,"$123,500.00",TRUE,AU-P-000261
BC 14196,2023-07-25 1:46 PM,Complete,Nathan Eckhart,487,8,"$8,520.05",TRUE,AU-P-000420
BC 14195,2023-07-25 1:39 PM,Complete,Maggie Bridenstine,482,8,"$8,400.02",TRUE,AU-R-000530
BC 14194,2023-07-25 1:37 PM,Complete,Maggie Bridenstine,362,6,"$5,250.02",TRUE,AU-R-001024
BC 14193,2023-07-25 1:35 PM,Complete,Maggie Bridenstine,184,3,"$3,150.03",TRUE,AU-R-000979
BC 14192,2023-07-25 1:06 PM,Complete,Maggie Bridenstine,480,8,"$9,000.00",TRUE,AU-R-000862
BC 14191,2023-07-25 12:58 PM,Complete,Maggie Bridenstine,303,5,"$5,250.00",TRUE,AU-R-000141
BC 14190,2023-07-25 12:25 PM,Complete,Nathan Eckhart,965,16,"$17,160.05",TRUE,AU-R-000434
BC 14189,2023-07-25 12:25 PM,Complete,Maggie Bridenstine,303,6,"$5,250.02",TRUE,AU-R-000200
BC 14188,2023-07-25 12:23 PM,Complete,Nathan Eckhart,423,7,"$7,410.03",TRUE,AU-R-000254
BC 14187,2023-07-25 12:20 PM,Complete,Nathan Eckhart,423,7,"$7,410.03",TRUE,
BC 14186,2023-07-25 12:19 PM,Complete,Maggie Bridenstine,485,8,"$8,400.05",TRUE,AU-R-000741
BC 14185,2023-07-25 12:18 PM,Complete,Nathan Eckhart,424,7,"$7,410.03",TRUE,AU-R-000980
BC 14184,2023-07-25 12:15 PM,Complete,Nathan Eckhart,423,7,"$7,410.03",TRUE,AU-R-000853
BC 14183,2023-07-25 12:12 PM,Complete,Nathan Eckhart,606,10,"$10,620.04",TRUE,AU-R-000317
BC 14182,2023-07-25 12:07 PM,Complete,Dustin Link,420,7,"$7,830.00",TRUE,AU-R-000269
BC 14181,2023-07-25 10:13 AM,Complete,Dustin Link,11390,200,"$175,066.00",TRUE,AU-P-000261
BC 14180,2023-07-24 5:01 PM,Complete,Nathan Eckhart,540,9,"$9,570.00",TRUE,AU-R-000233
BC 14179,2023-07-24 4:58 PM,Complete,Dustin Link,1680,28,"$29,640.00",TRUE,AU-R-000710
BC 14178,2023-07-24 4:28 PM,Complete,Dustin Link,1800,30,"$31,500.00",TRUE,AU-P-000405
BC 14177,2023-07-24 3:38 PM,Complete,Nathan Eckhart,564,10,"$8,150.04",TRUE,AU-R-000903
BC 14176,2023-07-24 3:37 PM,Complete,Nathan Eckhart,604,11,"$7,975.04",TRUE,AU-R-000126
BC 14175,2023-07-24 3:07 PM,Complete,Dustin Link,180,3,"$3,330.00",TRUE,AU-R-000902
BC 14174,2023-07-24 3:06 PM,Complete,Nathan Eckhart,844,14,"$14,880.04",TRUE,AU-R-000225
BC 14173,2023-07-24 1:14 PM,Complete,Nathan Eckhart,306,5,"$5,370.06",TRUE,AU-P-000420
BC 14172,2023-07-24 1:11 PM,Complete,Nathan Eckhart,1084,18,"$19,260.04",TRUE,AU-P-000420
BC 14171,2023-07-24 1:08 PM,Complete,Nathan Eckhart,364,6,"$6,360.04",TRUE,AU-P-000420
BC 14170,2023-07-24 12:08 PM,Complete,Nathan Eckhart,726,12,"$13,440.06",TRUE,AU-R-000970
BC 14169,2023-07-24 12:05 PM,Complete,Nathan Eckhart,484,8,"$9,000.04",TRUE,AU-R-000566
BC 14168,2023-07-24 11:53 AM,Complete,Nathan Eckhart,180,3,"$3,270.00",TRUE,AU-R-000600
BC 14167,2023-07-24 11:30 AM,Complete,Sophia Zagoreos,480,8,"$9,180.00",TRUE,AU-R-000734
BC 14166,2023-07-24 11:12 AM,Complete,Maggie Bridenstine,482,8,"$8,880.00",TRUE,AU-R-000945
BC 14165,2023-07-24 10:47 AM,Complete,Nathan Eckhart,725,12,"$12,720.05",TRUE,AU-R-000691
BC 14164,2023-07-24 10:42 AM,Complete,Breeze Canna Sales,710,13,"$9,213.50",TRUE,PC-000413
BC 14163,2023-07-24 10:23 AM,Complete,Maggie Bridenstine,461,8,"$7,345.01",TRUE,AU-R-000595
BC 14162,2023-07-24 9:57 AM,Complete,Nathan Eckhart,1800,30,"$31,860.00",TRUE,AU-R-000659
BC 14161,2023-07-24 8:59 AM,Complete,Maggie Bridenstine,901,15,"$16,770.00",TRUE,AU-P-000287
BC 14160,2023-07-23 7:55 PM,Complete,Breeze Canna Sales,672,13,"$10,059.00",TRUE,AU-R-000188
BC 14159,2023-07-22 8:05 PM,Complete,Sophia Zagoreos,1920,32,"$33,792.00",TRUE,AU-R-000524
BC 14158,2023-07-22 1:40 PM,Complete,Dustin Link,270,5,"$3,645.00",TRUE,AU-R-000150
BC 14156,2023-07-21 7:26 PM,Complete,Dustin Link,780,13,"$14,550.00",TRUE,AU-R-000296
BC 14155,2023-07-21 1:20 PM,Complete,Sophia Zagoreos,2940,49,"$51,930.00",TRUE,AU-P-000413
BC 14154,2023-07-21 12:59 PM,Complete,Sophia Zagoreos,840,14,"$14,820.00",TRUE,PR-000330
BC 14152,2023-07-21 10:05 AM,Complete,Nathan Eckhart,1084,18,"$19,020.04",TRUE,AU-R-000509
BC 14151,2023-07-20 4:02 PM,Complete,Nathan Eckhart,1204,20,"$21,120.04",TRUE,AU-R-000637
BC 14150,2023-07-20 4:02 PM,Complete,Nathan Eckhart,360,6,"$6,360.00",TRUE,AU-R-000301
BC 14149,2023-07-20 4:02 PM,Complete,Nathan Eckhart,720,12,"$12,660.00",TRUE,AU-R-000602
BC 14147,2023-07-20 3:42 PM,Complete,Dustin Link,1380,23,"$25,530.00",TRUE,AU-P-000392
BC 14146,2023-07-20 1:00 PM,Complete,Maggie Bridenstine,1561,26,"$27,660.01",TRUE,AU-R-000626
BC 14145,2023-07-20 12:19 PM,Complete,Dustin Link,840,14,"$14,700.00",TRUE,au-p-000394
BC 14144,2023-07-20 11:32 AM,Complete,Dustin Link,300,5,"$5,610.00",TRUE,AU-R-000571
BC 14143,2023-07-20 11:14 AM,Complete,Dustin Link,660,11,"$11,670.00",TRUE,AU-R-000139
BC 14142,2023-07-20 10:19 AM,Complete,Breeze Canna Sales,900,16,"$12,546.00",TRUE,AU-R-000103
BC 14141,2023-07-19 8:39 PM,Complete,Dustin Link,2400,42,"$37,290.00",TRUE,AU-R-000291
BC 14140,2023-07-19 6:03 PM,Complete,Dustin Link,1250,22,"$19,107.50",TRUE,AU-R-000850
BC 14139,2023-07-19 5:59 PM,Complete,Dustin Link,780,13,"$13,650.00",TRUE,au-p-000394
BC 14138,2023-07-19 5:54 PM,Complete,Dustin Link,780,13,"$13,650.00",TRUE,au-p-000394
BC 14137,2023-07-19 3:29 PM,Complete,Sophia Zagoreos,660,11,"$11,670.00",TRUE,PC-000651
BC 14135,2023-07-19 2:37 PM,Complete,Nathan Eckhart,1136,20,"$16,611.55",TRUE,AU-R-000288
BC 14134,2023-07-19 2:31 PM,Complete,Nathan Eckhart,847,14,"$14,940.07",TRUE,AU-P-000101
BC 14132,2023-07-19 2:28 PM,Complete,Nathan Eckhart,485,8,"$9,000.05",TRUE,AU-R-001043
BC 14131,2023-07-19 2:25 PM,Complete,Sophia Zagoreos,2120,37,"$33,095.00",TRUE,AU-R-000542
BC 14130,2023-07-19 1:14 PM,Complete,Sophia Zagoreos,240,4,"$4,320.00",TRUE,AU-R-000325
BC 14129,2023-07-19 1:10 PM,Complete,Sophia Zagoreos,240,4,"$4,260.00",TRUE,AU-R-000153
BC 14128,2023-07-19 1:05 PM,Complete,Sophia Zagoreos,540,9,"$9,630.00",TRUE,AU-R-000716
BC 14127,2023-07-19 12:25 PM,Complete,Sophia Zagoreos,1860,31,"$32,970.00",TRUE,AU-R-000381
BC 14126,2023-07-19 11:18 AM,Complete,Maggie Bridenstine,840,14,"$14,700.00",TRUE,AU-R-000128
BC 14125,2023-07-19 11:02 AM,Complete,Sophia Zagoreos,362,6,"$6,720.02",TRUE,AU-R-000812
BC 14124,2023-07-19 9:18 AM,Complete,Maggie Bridenstine,300,5,"$5,250.00",TRUE,AU-P-000404
BC 14123,2023-07-18 7:59 PM,Complete,Maggie Bridenstine,481,8,"$9,000.01",TRUE,pc-000165
BC 14122,2023-07-18 4:24 PM,Complete,Dustin Link,558,11,"$7,999.50",TRUE,AU-R-000929
BC 14121,2023-07-18 3:25 PM,Complete,Nathan Eckhart,1680,28,"$29,640.00",TRUE,PR-000130
BC 14120,2023-07-17 5:27 PM,Complete,Maggie Bridenstine,200,4,"$2,100.00",TRUE,AU-R-000811
BC 14119,2023-07-17 4:50 PM,Complete,Nathan Eckhart,610,10,"$10,620.10",TRUE,AU-R-000826
BC 14118,2023-07-17 3:37 PM,Complete,Sophia Zagoreos,1560,26,"$27,300.00",TRUE,AU-R-000538
BC 14117,2023-07-17 3:23 PM,Complete,Maggie Bridenstine,300,5,"$5,550.00",TRUE,AU-R-000750
BC 14116,2023-07-17 2:38 PM,Complete,Nathan Eckhart,300,5,"$5,670.00",TRUE,PC-000562
BC 14115,2023-07-17 2:35 PM,Complete,Nathan Eckhart,366,6,"$6,780.05",TRUE,AU-R-000410
BC 14113,2023-07-17 2:21 PM,Complete,Sophia Zagoreos,694,13,"$9,878.50",TRUE,AU-R-000508
BC 14112,2023-07-17 2:00 PM,Complete,Dustin Link,240,4,"$4,440.00",TRUE,AU-R-000249
BC 14111,2023-07-17 1:29 PM,Complete,Sophia Zagoreos,1222,23,"$18,374.50",TRUE,AU-R-000199
BC 14110,2023-07-17 12:35 PM,Complete,Nathan Eckhart,364,6,"$1,164.04",TRUE,AU-R-000697
BC 14109,2023-07-17 12:16 PM,Complete,Nathan Eckhart,340,6,"$5,125.00",TRUE,AU-R-000126
BC 14108,2023-07-17 11:17 AM,Complete,Sophia Zagoreos,840,14,"$14,820.00",TRUE,AU-R-000253
BC 14107,2023-07-17 11:16 AM,Complete,Nathan Eckhart,1023,17,"$18,030.03",TRUE,AU-R-000434
BC 14106,2023-07-17 9:17 AM,Complete,Breeze Canna Sales,1070,18,"$17,421.50",TRUE,AU-R-000188
BC 14105,2023-07-16 3:54 PM,Complete,Maggie Bridenstine,421,7,"$7,950.01",TRUE,AU-R-000801
BC 14104,2023-07-16 12:18 PM,Complete,Dustin Link,300,5,"$5,640.00",TRUE,AU-R-000240
BC 14103,2023-07-16 10:26 AM,Complete,Nathan Eckhart,420,7,"$7,890.00",TRUE,AU-R-000152
BC 14102,2023-07-15 4:45 PM,Complete,Sophia Zagoreos,180,3,"$3,330.00",TRUE,AU-R-000142
BC 14101,2023-07-15 4:35 PM,Complete,Sophia Zagoreos,900,15,"$15,870.00",TRUE,PC-000273
BC 14100,2023-07-15 4:27 PM,Complete,Sophia Zagoreos,1380,23,"$24,510.00",TRUE,AU-R-000653
BC 14099,2023-07-15 2:37 PM,Complete,Dustin Link,350,7,"$3,412.50",TRUE,AU-R-000275
BC 14098,2023-07-14 2:03 PM,Complete,Sophia Zagoreos,420,7,"$7,650.00",TRUE,AU-R-000568
BC 14097,2023-07-14 1:15 PM,Complete,Dustin Link,2640,44,"$46,920.00",TRUE,AU-R-000799
